AddressId,AddressLabel,BuildingNumber,StreetDirection,StreetName,StreetType,ExtensionWithUnit,UnitType,UnitValue,ZipCode,Mailable,StatePlaneX,StatePlaneY,Latitude,Longitude,ID,Name,AddressBase,AddressExtension
1067394,2 S Mulberry St Apt B,2,S,Mulberry,St,,Apt,B,23220,Yes,11780090.7142293,3726136.51300161,37.55195117,-77.47486601,0350,Fan District Association,2 S Mulberry St,Apt B
1067330,4 N Mulberry St Apt A,4,N,Mulberry,St,,Apt,A,23220,Yes,11780234.2418294,3726447.59079152,37.55280118,-77.47435927,0350,Fan District Association,4 N Mulberry St,Apt A
3152388,1700 W Main St Ste A,1700,W,Main,St,,Ste,A,23220,Yes,11783772.94078864,3724759.29692398,37.54805854,-77.46221701,0350,Fan District Association,1700 W Main St,Ste A
1070278,2222 Park Ave Apt 1,2222,,Park,Ave,,Apt,1,23220,Yes,11782795.4778486,3727609.7462756,37.55591596,-77.46548069,0350,Fan District Association,2222 Park Ave,Apt 1
1070279,2222 Park Ave Apt 2,2222,,Park,Ave,,Apt,2,23220,Yes,11782795.4778486,3727609.7462756,37.55591596,-77.46548069,0350,Fan District Association,2222 Park Ave,Apt 2
3151241,2410 W Main St Apt A,2410,W,Main,St,,Apt,A,23220,Yes,11781163.6838681,3725904.52954169,37.55128204,-77.4711737,0350,Fan District Association,2410 W Main St,Apt A
3151242,2410 W Main St Apt B,2410,W,Main,St,,Apt,B,23220,Yes,11781163.6838681,3725904.52954169,37.55128204,-77.4711737,0350,Fan District Association,2410 W Main St,Apt B
1063170,2402 W Main St Apt 2,2402,W,Main,St,,Apt,2,23220,Yes,11781243.6987999,3725858.6552896,37.55115366,-77.47089942,0350,Fan District Association,2402 W Main St,Apt 2
1047229,1926 Floyd Ave Apt 1,1926,,Floyd,Ave,,Apt,1,23220,Yes,11782991.4302126,3725592.59971936,37.55037054,-77.46488104,0350,Fan District Association,1926 Floyd Ave,Apt 1
1047230,1926 Floyd Ave Apt 2,1926,,Floyd,Ave,,Apt,2,23220,Yes,11782991.4302126,3725592.59971936,37.55037054,-77.46488104,0350,Fan District Association,1926 Floyd Ave,Apt 2
1047231,1926 Floyd Ave Apt 3,1926,,Floyd,Ave,,Apt,3,23220,Yes,11782991.4302126,3725592.59971936,37.55037054,-77.46488104,0350,Fan District Association,1926 Floyd Ave,Apt 3
3168692,1902 Floyd Ave Unit 1,1902,,Floyd,Ave,,Unit,1,23220,Yes,11783222.0012738,3725494.96736869,37.55009547,-77.46408944,0350,Fan District Association,1902 Floyd Ave,Unit 1
3168693,1902 Floyd Ave Unit 2,1902,,Floyd,Ave,,Unit,2,23220,Yes,11783222.0012738,3725494.96736869,37.55009547,-77.46408944,0350,Fan District Association,1902 Floyd Ave,Unit 2
1053669,1902 Grove Ave Apt A,1902,,Grove,Ave,,Apt,A,23220,Yes,11783385.6443192,3725911.73687635,37.55123508,-77.46350921,0350,Fan District Association,1902 Grove Ave,Apt A
1053670,1902 Grove Ave Apt B,1902,,Grove,Ave,,Apt,B,23220,Yes,11783385.6443192,3725911.73687635,37.55123508,-77.46350921,0350,Fan District Association,1902 Grove Ave,Apt B
3008928,1902 Grove Ave Apt 2,1902,,Grove,Ave,,Apt,2,23220,Yes,11783385.6443192,3725911.73687635,37.55123508,-77.46350921,0350,Fan District Association,1902 Grove Ave,Apt 2
1030341,15 N Allen Ave Apt A,15,N,Allen,Ave,,Apt,A,23220,Yes,11783555.8588738,3725020.41779286,37.54878219,-77.46295586,0350,Fan District Association,15 N Allen Ave,Apt A
1030342,15 N Allen Ave Apt B,15,N,Allen,Ave,,Apt,B,23220,Yes,11783555.8588738,3725020.41779286,37.54878219,-77.46295586,0350,Fan District Association,15 N Allen Ave,Apt B
1053606,1717 Grove Ave Apt 2,1717,,Grove,Ave,,Apt,2,23220,Yes,11783899.2807591,3725557.1184911,37.55024572,-77.46175098,0350,Fan District Association,1717 Grove Ave,Apt 2
1053608,1717 Grove Ave Apt 3,1717,,Grove,Ave,,Apt,3,23220,Yes,11783899.2807591,3725557.1184911,37.55024572,-77.46175098,0350,Fan District Association,1717 Grove Ave,Apt 3
1053609,1717 Grove Ave Apt 4,1717,,Grove,Ave,,Apt,4,23220,Yes,11783899.2807591,3725557.1184911,37.55024572,-77.46175098,0350,Fan District Association,1717 Grove Ave,Apt 4
1053605,1717 Grove Ave Apt 1,1717,,Grove,Ave,,Apt,1,23220,Yes,11783899.2807591,3725557.1184911,37.55024572,-77.46175098,0350,Fan District Association,1717 Grove Ave,Apt 1
1062194,210 N Lombardy St Apt A,210,N,Lombardy,St,,Apt,A,23220,Yes,11784556.2686184,3725601.22207743,37.55034697,-77.45948318,0350,Fan District Association,210 N Lombardy St,Apt A
1062195,210 N Lombardy St Apt B,210,N,Lombardy,St,,Apt,B,23220,Yes,11784556.2686184,3725601.22207743,37.55034697,-77.45948318,0350,Fan District Association,210 N Lombardy St,Apt B
1053566,1618 Grove Ave Apt 1,1618,,Grove,Ave,,Apt,1,23220,Yes,11784247.445089,3725540.78519043,37.55019034,-77.46055069,0350,Fan District Association,1618 Grove Ave,Apt 1
1053567,1618 Grove Ave Apt 2,1618,,Grove,Ave,,Apt,2,23220,Yes,11784247.445089,3725540.78519043,37.55019034,-77.46055069,0350,Fan District Association,1618 Grove Ave,Apt 2
1053568,1618 Grove Ave Apt 3,1618,,Grove,Ave,,Apt,3,23220,Yes,11784247.445089,3725540.78519043,37.55019034,-77.46055069,0350,Fan District Association,1618 Grove Ave,Apt 3
1053569,1618 Grove Ave Apt 4,1618,,Grove,Ave,,Apt,4,23220,Yes,11784247.445089,3725540.78519043,37.55019034,-77.46055069,0350,Fan District Association,1618 Grove Ave,Apt 4
1053570,1618 Grove Ave Apt 5,1618,,Grove,Ave,,Apt,5,23220,Yes,11784247.445089,3725540.78519043,37.55019034,-77.46055069,0350,Fan District Association,1618 Grove Ave,Apt 5
3005474,1514 Grove Ave Apt 1,1514,,Grove,Ave,,Apt,1,23220,Yes,11784696.71912481,3725351.42434864,37.54965672,-77.45900824,0350,Fan District Association,1514 Grove Ave,Apt 1
1053469,1514 Grove Ave Apt 2,1514,,Grove,Ave,,Apt,2,23220,Yes,11784696.71912481,3725351.42434864,37.54965672,-77.45900824,0350,Fan District Association,1514 Grove Ave,Apt 2
1053470,1514 Grove Ave Apt 3,1514,,Grove,Ave,,Apt,3,23220,Yes,11784696.71912481,3725351.42434864,37.54965672,-77.45900824,0350,Fan District Association,1514 Grove Ave,Apt 3
1047142,1528 Floyd Ave Apt B,1528,,Floyd,Ave,,Apt,B,23220,Yes,11784403.9949728,3724976.03927268,37.54863469,-77.46003217,0350,Fan District Association,1528 Floyd Ave,Apt B
1087862,1528 Floyd Ave Apt A,1528,,Floyd,Ave,,Apt,A,23220,Yes,11784403.9949728,3724976.03927268,37.54863469,-77.46003217,0350,Fan District Association,1528 Floyd Ave,Apt A
1070060,1017 Park Ave Apt 2,1017,,Park,Ave,,Apt,2,23220,Yes,11785541.9815419,3725195.44565801,37.54920273,-77.45609869,0350,Fan District Association,1017 Park Ave,Apt 2
1070061,1017 Park Ave Apt 3,1017,,Park,Ave,,Apt,3,23220,Yes,11785541.9815419,3725195.44565801,37.54920273,-77.45609869,0350,Fan District Association,1017 Park Ave,Apt 3
1070059,1017 Park Ave Apt 1,1017,,Park,Ave,,Apt,1,23220,Yes,11785541.9815419,3725195.44565801,37.54920273,-77.45609869,0350,Fan District Association,1017 Park Ave,Apt 1
1047028,1400 Floyd Ave Apt 1,1400,,Floyd,Ave,,Apt,1,23220,Yes,11785036.7561744,3724705.27472235,37.54787195,-77.45785998,0350,Fan District Association,1400 Floyd Ave,Apt 1
1047029,1400 Floyd Ave Apt 2,1400,,Floyd,Ave,,Apt,2,23220,Yes,11785036.7561744,3724705.27472235,37.54787195,-77.45785998,0350,Fan District Association,1400 Floyd Ave,Apt 2
1047030,1400 Floyd Ave Apt 3,1400,,Floyd,Ave,,Apt,3,23220,Yes,11785036.7561744,3724705.27472235,37.54787195,-77.45785998,0350,Fan District Association,1400 Floyd Ave,Apt 3
1047031,1400 Floyd Ave Apt 4,1400,,Floyd,Ave,,Apt,4,23220,Yes,11785036.7561744,3724705.27472235,37.54787195,-77.45785998,0350,Fan District Association,1400 Floyd Ave,Apt 4
3008330,1400 Floyd Ave Apt 5,1400,,Floyd,Ave,,Apt,5,23220,Yes,11785036.7561744,3724705.27472235,37.54787195,-77.45785998,0350,Fan District Association,1400 Floyd Ave,Apt 5
1047032,1400 Floyd Ave Apt 6,1400,,Floyd,Ave,,Apt,6,23220,Yes,11785036.7561744,3724705.27472235,37.54787195,-77.45785998,0350,Fan District Association,1400 Floyd Ave,Apt 6
1077129,2621 Stuart Ave Apt 3,2621,,Stuart,Ave,,Apt,3,23220,Yes,11780923.1302154,3727816.68254152,37.55654043,-77.47193161,0350,Fan District Association,2621 Stuart Ave,Apt 3
1077130,2621 Stuart Ave Apt 30,2621,,Stuart,Ave,,Apt,30,23220,Yes,11780923.1302154,3727816.68254152,37.55654043,-77.47193161,0350,Fan District Association,2621 Stuart Ave,Apt 30
1077119,2621 Stuart Ave Apt 20,2621,,Stuart,Ave,,Apt,20,23220,Yes,11780923.1302154,3727816.68254152,37.55654043,-77.47193161,0350,Fan District Association,2621 Stuart Ave,Apt 20
1053864,2327 Grove Ave Apt 1,2327,,Grove,Ave,,Apt,1,23220,Yes,11781644.0654533,3726535.26154794,37.55299978,-77.46949296,0350,Fan District Association,2327 Grove Ave,Apt 1
1053865,2327 Grove Ave Apt 2,2327,,Grove,Ave,,Apt,2,23220,Yes,11781644.0654533,3726535.26154794,37.55299978,-77.46949296,0350,Fan District Association,2327 Grove Ave,Apt 2
1053866,2327 Grove Ave Apt 3,2327,,Grove,Ave,,Apt,3,23220,Yes,11781644.0654533,3726535.26154794,37.55299978,-77.46949296,0350,Fan District Association,2327 Grove Ave,Apt 3
1053867,2327 Grove Ave Apt 4,2327,,Grove,Ave,,Apt,4,23220,Yes,11781644.0654533,3726535.26154794,37.55299978,-77.46949296,0350,Fan District Association,2327 Grove Ave,Apt 4
1053868,2327 Grove Ave Apt 5,2327,,Grove,Ave,,Apt,5,23220,Yes,11781644.0654533,3726535.26154794,37.55299978,-77.46949296,0350,Fan District Association,2327 Grove Ave,Apt 5
1087875,2217 Floyd Ave Apt A,2217,,Floyd,Ave,,Apt,A,23220,Yes,11781946.2879459,3725920.69256711,37.55130297,-77.46847365,0350,Fan District Association,2217 Floyd Ave,Apt A
1047332,2217 Floyd Ave Apt B,2217,,Floyd,Ave,,Apt,B,23220,Yes,11781946.2879459,3725920.69256711,37.55130297,-77.46847365,0350,Fan District Association,2217 Floyd Ave,Apt B
1047250,2007 Floyd Ave Apt 1,2007,,Floyd,Ave,,Apt,1,23220,Yes,11782752.0615969,3725568.59386185,37.55031182,-77.4657076,0350,Fan District Association,2007 Floyd Ave,Apt 1
1047251,2007 Floyd Ave Apt 2,2007,,Floyd,Ave,,Apt,2,23220,Yes,11782752.0615969,3725568.59386185,37.55031182,-77.4657076,0350,Fan District Association,2007 Floyd Ave,Apt 2
1047252,2007 Floyd Ave Apt 3,2007,,Floyd,Ave,,Apt,3,23220,Yes,11782752.0615969,3725568.59386185,37.55031182,-77.4657076,0350,Fan District Association,2007 Floyd Ave,Apt 3
1047253,2007 Floyd Ave Apt 4,2007,,Floyd,Ave,,Apt,4,23220,Yes,11782752.0615969,3725568.59386185,37.55031182,-77.4657076,0350,Fan District Association,2007 Floyd Ave,Apt 4
1047254,2007 Floyd Ave Apt 5,2007,,Floyd,Ave,,Apt,5,23220,Yes,11782752.0615969,3725568.59386185,37.55031182,-77.4657076,0350,Fan District Association,2007 Floyd Ave,Apt 5
1047255,2007 Floyd Ave Apt 6,2007,,Floyd,Ave,,Apt,6,23220,Yes,11782752.0615969,3725568.59386185,37.55031182,-77.4657076,0350,Fan District Association,2007 Floyd Ave,Apt 6
1077120,2621 Stuart Ave Apt 21,2621,,Stuart,Ave,,Apt,21,23220,Yes,11780923.1302154,3727816.68254152,37.55654043,-77.47193161,0350,Fan District Association,2621 Stuart Ave,Apt 21
1077121,2621 Stuart Ave Apt 22,2621,,Stuart,Ave,,Apt,22,23220,Yes,11780923.1302154,3727816.68254152,37.55654043,-77.47193161,0350,Fan District Association,2621 Stuart Ave,Apt 22
1077128,2621 Stuart Ave Apt 29,2621,,Stuart,Ave,,Apt,29,23220,Yes,11780923.1302154,3727816.68254152,37.55654043,-77.47193161,0350,Fan District Association,2621 Stuart Ave,Apt 29
1077134,2621 Stuart Ave Apt 34,2621,,Stuart,Ave,,Apt,34,23220,Yes,11780923.1302154,3727816.68254152,37.55654043,-77.47193161,0350,Fan District Association,2621 Stuart Ave,Apt 34
1077135,2621 Stuart Ave Apt 35,2621,,Stuart,Ave,,Apt,35,23220,Yes,11780923.1302154,3727816.68254152,37.55654043,-77.47193161,0350,Fan District Association,2621 Stuart Ave,Apt 35
1077136,2621 Stuart Ave Apt 36,2621,,Stuart,Ave,,Apt,36,23220,Yes,11780923.1302154,3727816.68254152,37.55654043,-77.47193161,0350,Fan District Association,2621 Stuart Ave,Apt 36
1077125,2621 Stuart Ave Apt 26,2621,,Stuart,Ave,,Apt,26,23220,Yes,11780923.1302154,3727816.68254152,37.55654043,-77.47193161,0350,Fan District Association,2621 Stuart Ave,Apt 26
1077126,2621 Stuart Ave Apt 27,2621,,Stuart,Ave,,Apt,27,23220,Yes,11780923.1302154,3727816.68254152,37.55654043,-77.47193161,0350,Fan District Association,2621 Stuart Ave,Apt 27
1077127,2621 Stuart Ave Apt 28,2621,,Stuart,Ave,,Apt,28,23220,Yes,11780923.1302154,3727816.68254152,37.55654043,-77.47193161,0350,Fan District Association,2621 Stuart Ave,Apt 28
1077140,2621 Stuart Ave Apt 7,2621,,Stuart,Ave,,Apt,7,23220,Yes,11780923.1302154,3727816.68254152,37.55654043,-77.47193161,0350,Fan District Association,2621 Stuart Ave,Apt 7
1077141,2621 Stuart Ave Apt 8,2621,,Stuart,Ave,,Apt,8,23220,Yes,11780923.1302154,3727816.68254152,37.55654043,-77.47193161,0350,Fan District Association,2621 Stuart Ave,Apt 8
1077142,2621 Stuart Ave Apt 9,2621,,Stuart,Ave,,Apt,9,23220,Yes,11780923.1302154,3727816.68254152,37.55654043,-77.47193161,0350,Fan District Association,2621 Stuart Ave,Apt 9
1077131,2621 Stuart Ave Apt 31,2621,,Stuart,Ave,,Apt,31,23220,Yes,11780923.1302154,3727816.68254152,37.55654043,-77.47193161,0350,Fan District Association,2621 Stuart Ave,Apt 31
1077132,2621 Stuart Ave Apt 32,2621,,Stuart,Ave,,Apt,32,23220,Yes,11780923.1302154,3727816.68254152,37.55654043,-77.47193161,0350,Fan District Association,2621 Stuart Ave,Apt 32
1077133,2621 Stuart Ave Apt 33,2621,,Stuart,Ave,,Apt,33,23220,Yes,11780923.1302154,3727816.68254152,37.55654043,-77.47193161,0350,Fan District Association,2621 Stuart Ave,Apt 33
1077105,2621 Stuart Ave Apt 12,2621,,Stuart,Ave,,Apt,12,23220,Yes,11780923.1302154,3727816.68254152,37.55654043,-77.47193161,0350,Fan District Association,2621 Stuart Ave,Apt 12
1077107,2621 Stuart Ave Apt 13,2621,,Stuart,Ave,,Apt,13,23220,Yes,11780923.1302154,3727816.68254152,37.55654043,-77.47193161,0350,Fan District Association,2621 Stuart Ave,Apt 13
1077108,2621 Stuart Ave Apt 14,2621,,Stuart,Ave,,Apt,14,23220,Yes,11780923.1302154,3727816.68254152,37.55654043,-77.47193161,0350,Fan District Association,2621 Stuart Ave,Apt 14
1077137,2621 Stuart Ave Apt 4,2621,,Stuart,Ave,,Apt,4,23220,Yes,11780923.1302154,3727816.68254152,37.55654043,-77.47193161,0350,Fan District Association,2621 Stuart Ave,Apt 4
1077138,2621 Stuart Ave Apt 5,2621,,Stuart,Ave,,Apt,5,23220,Yes,11780923.1302154,3727816.68254152,37.55654043,-77.47193161,0350,Fan District Association,2621 Stuart Ave,Apt 5
1077139,2621 Stuart Ave Apt 6,2621,,Stuart,Ave,,Apt,6,23220,Yes,11780923.1302154,3727816.68254152,37.55654043,-77.47193161,0350,Fan District Association,2621 Stuart Ave,Apt 6
1077115,2621 Stuart Ave Apt 18,2621,,Stuart,Ave,,Apt,18,23220,Yes,11780923.1302154,3727816.68254152,37.55654043,-77.47193161,0350,Fan District Association,2621 Stuart Ave,Apt 18
1077116,2621 Stuart Ave Apt 19,2621,,Stuart,Ave,,Apt,19,23220,Yes,11780923.1302154,3727816.68254152,37.55654043,-77.47193161,0350,Fan District Association,2621 Stuart Ave,Apt 19
1077118,2621 Stuart Ave Apt 2,2621,,Stuart,Ave,,Apt,2,23220,Yes,11780923.1302154,3727816.68254152,37.55654043,-77.47193161,0350,Fan District Association,2621 Stuart Ave,Apt 2
1077102,2621 Stuart Ave Apt 1,2621,,Stuart,Ave,,Apt,1,23220,Yes,11780923.1302154,3727816.68254152,37.55654043,-77.47193161,0350,Fan District Association,2621 Stuart Ave,Apt 1
1077103,2621 Stuart Ave Apt 10,2621,,Stuart,Ave,,Apt,10,23220,Yes,11780923.1302154,3727816.68254152,37.55654043,-77.47193161,0350,Fan District Association,2621 Stuart Ave,Apt 10
1064957,1 N Meadow St Apt 1,1,N,Meadow,St,,Apt,1,23220,Yes,11782844.5732229,3725374.74844901,37.54977669,-77.46539583,0350,Fan District Association,1 N Meadow St,Apt 1
1064958,1 N Meadow St Apt 2,1,N,Meadow,St,,Apt,2,23220,Yes,11782844.5732229,3725374.74844901,37.54977669,-77.46539583,0350,Fan District Association,1 N Meadow St,Apt 2
1030337,1 N Allen Ave Apt A,1,N,Allen,Ave,,Apt,A,23220,Yes,11783493.8589978,3724876.32588944,37.54838835,-77.46317517,0350,Fan District Association,1 N Allen Ave,Apt A
1030338,1 N Allen Ave Apt B,1,N,Allen,Ave,,Apt,B,23220,Yes,11783493.8589978,3724876.32588944,37.54838835,-77.46317517,0350,Fan District Association,1 N Allen Ave,Apt B
1047135,1525 Floyd Ave Apt 1,1525,,Floyd,Ave,,Apt,1,23220,Yes,11784410.9965992,3724855.54804385,37.54830358,-77.4600126,0350,Fan District Association,1525 Floyd Ave,Apt 1
1047137,1525 Floyd Ave Apt 2,1525,,Floyd,Ave,,Apt,2,23220,Yes,11784410.9965992,3724855.54804385,37.54830358,-77.4600126,0350,Fan District Association,1525 Floyd Ave,Apt 2
3008926,1700 Grove Ave Apt A,1700,,Grove,Ave,,Apt,A,23220,Yes,11784132.512248,3725590.67026126,37.55033081,-77.46094523,0350,Fan District Association,1700 Grove Ave,Apt A
1055313,1601 Hanover Ave Apt 1,1601,,Hanover,Ave,,Apt,1,23220,Yes,11784619.7137014,3725734.17095852,37.55071016,-77.45925929,0350,Fan District Association,1601 Hanover Ave,Apt 1
1055314,1601 Hanover Ave Apt 2,1601,,Hanover,Ave,,Apt,2,23220,Yes,11784619.7137014,3725734.17095852,37.55071016,-77.45925929,0350,Fan District Association,1601 Hanover Ave,Apt 2
1053471,1516 Grove Ave Apt 1,1516,,Grove,Ave,,Apt,1,23220,Yes,11784676.8838627,3725359.78128736,37.54968027,-77.45907633,0350,Fan District Association,1516 Grove Ave,Apt 1
1053472,1516 Grove Ave Apt 2,1516,,Grove,Ave,,Apt,2,23220,Yes,11784676.8838627,3725359.78128736,37.54968027,-77.45907633,0350,Fan District Association,1516 Grove Ave,Apt 2
1053473,1516 Grove Ave Apt 3,1516,,Grove,Ave,,Apt,3,23220,Yes,11784676.8838627,3725359.78128736,37.54968027,-77.45907633,0350,Fan District Association,1516 Grove Ave,Apt 3
1053474,1516 Grove Ave Apt 4,1516,,Grove,Ave,,Apt,4,23220,Yes,11784676.8838627,3725359.78128736,37.54968027,-77.45907633,0350,Fan District Association,1516 Grove Ave,Apt 4
1087863,1614 Floyd Ave Apt A,1614,,Floyd,Ave,,Apt,A,23220,Yes,11784136.1890779,3725092.6154831,37.54896293,-77.46095146,0350,Fan District Association,1614 Floyd Ave,Apt A
1047153,1614 Floyd Ave Apt B,1614,,Floyd,Ave,,Apt,B,23220,Yes,11784136.1890779,3725092.6154831,37.54896293,-77.46095146,0350,Fan District Association,1614 Floyd Ave,Apt B
1047150,1602 Floyd Ave Apt 2,1602,,Floyd,Ave,,Apt,2,23220,Yes,11784248.3473182,3725029.34034719,37.54878577,-77.460567,0350,Fan District Association,1602 Floyd Ave,Apt 2
3151183,1527 Grove Ave Apt A,1527,,Grove,Ave,,Apt,A,23220,Yes,11784514.0672592,3725281.31818968,37.54946972,-77.45964091,0350,Fan District Association,1527 Grove Ave,Apt A
3008913,1527 Grove Ave Apt B,1527,,Grove,Ave,,Apt,B,23220,Yes,11784514.0672592,3725281.31818968,37.54946972,-77.45964091,0350,Fan District Association,1527 Grove Ave,Apt B
3008914,1527 Grove Ave Apt C,1527,,Grove,Ave,,Apt,C,23220,Yes,11784514.0672592,3725281.31818968,37.54946972,-77.45964091,0350,Fan District Association,1527 Grove Ave,Apt C
1053488,1527 Grove Ave Apt 1,1527,,Grove,Ave,,Apt,1,23220,Yes,11784514.0672592,3725281.31818968,37.54946972,-77.45964091,0350,Fan District Association,1527 Grove Ave,Apt 1
1077104,2621 Stuart Ave Apt 11,2621,,Stuart,Ave,,Apt,11,23220,Yes,11780923.1302154,3727816.68254152,37.55654043,-77.47193161,0350,Fan District Association,2621 Stuart Ave,Apt 11
1077122,2621 Stuart Ave Apt 23,2621,,Stuart,Ave,,Apt,23,23220,Yes,11780923.1302154,3727816.68254152,37.55654043,-77.47193161,0350,Fan District Association,2621 Stuart Ave,Apt 23
1077123,2621 Stuart Ave Apt 24,2621,,Stuart,Ave,,Apt,24,23220,Yes,11780923.1302154,3727816.68254152,37.55654043,-77.47193161,0350,Fan District Association,2621 Stuart Ave,Apt 24
1077124,2621 Stuart Ave Apt 25,2621,,Stuart,Ave,,Apt,25,23220,Yes,11780923.1302154,3727816.68254152,37.55654043,-77.47193161,0350,Fan District Association,2621 Stuart Ave,Apt 25
1077110,2621 Stuart Ave Apt 15,2621,,Stuart,Ave,,Apt,15,23220,Yes,11780923.1302154,3727816.68254152,37.55654043,-77.47193161,0350,Fan District Association,2621 Stuart Ave,Apt 15
1077112,2621 Stuart Ave Apt 16,2621,,Stuart,Ave,,Apt,16,23220,Yes,11780923.1302154,3727816.68254152,37.55654043,-77.47193161,0350,Fan District Association,2621 Stuart Ave,Apt 16
1077114,2621 Stuart Ave Apt 17,2621,,Stuart,Ave,,Apt,17,23220,Yes,11780923.1302154,3727816.68254152,37.55654043,-77.47193161,0350,Fan District Association,2621 Stuart Ave,Apt 17
1077061,2511 Stuart Ave Apt 1,2511,,Stuart,Ave,,Apt,1,23220,Yes,11781448.5868416,3727597.11670768,37.55592172,-77.47012728,0350,Fan District Association,2511 Stuart Ave,Apt 1
1077062,2511 Stuart Ave Apt 2,2511,,Stuart,Ave,,Apt,2,23220,Yes,11781448.5868416,3727597.11670768,37.55592172,-77.47012728,0350,Fan District Association,2511 Stuart Ave,Apt 2
1077063,2511 Stuart Ave Apt 3,2511,,Stuart,Ave,,Apt,3,23220,Yes,11781448.5868416,3727597.11670768,37.55592172,-77.47012728,0350,Fan District Association,2511 Stuart Ave,Apt 3
1077064,2511 Stuart Ave Apt 4,2511,,Stuart,Ave,,Apt,4,23220,Yes,11781448.5868416,3727597.11670768,37.55592172,-77.47012728,0350,Fan District Association,2511 Stuart Ave,Apt 4
1070435,2619 Park Ave Apt 1,2619,,Park,Ave,,Apt,1,23220,Yes,11781320.2390012,3728556.03145652,37.55855895,-77.47053395,0350,Fan District Association,2619 Park Ave,Apt 1
1070384,2600 Park Ave Apt 1,2600,,Park,Ave,,Apt,1,23220,Yes,11781624.5435107,3728470.43484293,37.55831477,-77.46948743,0350,Fan District Association,2600 Park Ave,Apt 1
1070385,2600 Park Ave Apt 2,2600,,Park,Ave,,Apt,2,23220,Yes,11781624.5435107,3728470.43484293,37.55831477,-77.46948743,0350,Fan District Association,2600 Park Ave,Apt 2
3003957,2600 Park Ave Apt 3,2600,,Park,Ave,,Apt,3,23220,Yes,11781624.5435107,3728470.43484293,37.55831477,-77.46948743,0350,Fan District Association,2600 Park Ave,Apt 3
3003958,2600 Park Ave Apt 4,2600,,Park,Ave,,Apt,4,23220,Yes,11781624.5435107,3728470.43484293,37.55831477,-77.46948743,0350,Fan District Association,2600 Park Ave,Apt 4
3167145,2600 Park Ave Apt 5,2600,,Park,Ave,,Apt,5,23220,Yes,11781624.5435107,3728470.43484293,37.55831477,-77.46948743,0350,Fan District Association,2600 Park Ave,Apt 5
1070436,2622 Park Ave Apt A,2622,,Park,Ave,,Apt,A,23220,Yes,11781411.2174938,3728624.70421943,37.55874482,-77.47021752,0350,Fan District Association,2622 Park Ave,Apt A
1070437,2622 Park Ave Apt B,2622,,Park,Ave,,Apt,B,23220,Yes,11781411.2174938,3728624.70421943,37.55874482,-77.47021752,0350,Fan District Association,2622 Park Ave,Apt B
1059922,2510 Kensington Ave Apt 1,2510,,Kensington,Ave,,Apt,1,23220,Yes,11781627.39160205,3728137.4571624,37.55740026,-77.46949015,0350,Fan District Association,2510 Kensington Ave,Apt 1
1059924,2510 Kensington Ave Apt 2,2510,,Kensington,Ave,,Apt,2,23220,Yes,11781627.39160205,3728137.4571624,37.55740026,-77.46949015,0350,Fan District Association,2510 Kensington Ave,Apt 2
3010424,304 N Stafford Ave Apt A,304,N,Stafford,Ave,,Apt,A,23220,Yes,11781845.9781072,3727225.85367069,37.55489024,-77.46877047,0350,Fan District Association,304 N Stafford Ave,Apt A
0093970,304 N Stafford Ave Fl 2,304,N,Stafford,Ave,,Fl,2,23220,Yes,11781845.9781072,3727225.85367069,37.55489024,-77.46877047,0350,Fan District Association,304 N Stafford Ave,Fl 2
1076237,428 N Stafford Ave Apt 1,428,N,Stafford,Ave,,Apt,1,23220,Yes,11782057.5216474,3727719.31725068,37.55623905,-77.46802215,0350,Fan District Association,428 N Stafford Ave,Apt 1
1076238,428 N Stafford Ave Apt 2,428,N,Stafford,Ave,,Apt,2,23220,Yes,11782057.5216474,3727719.31725068,37.55623905,-77.46802215,0350,Fan District Association,428 N Stafford Ave,Apt 2
1076220,419 N Stafford Ave Apt 1,419,N,Stafford,Ave,,Apt,1,23220,Yes,11782136.3482614,3727647.6024991,37.55603974,-77.46775294,0350,Fan District Association,419 N Stafford Ave,Apt 1
1053489,1527 Grove Ave Apt 2,1527,,Grove,Ave,,Apt,2,23220,Yes,11784514.0672592,3725281.31818968,37.54946972,-77.45964091,0350,Fan District Association,1527 Grove Ave,Apt 2
1067030,112 N Morris St Apt 1,112,N,Morris,St,,Apt,1,23220,Yes,11785371.5366729,3724763.42978977,37.5480215,-77.45670305,0350,Fan District Association,112 N Morris St,Apt 1
1067031,112 N Morris St Apt 2,112,N,Morris,St,,Apt,2,23220,Yes,11785371.5366729,3724763.42978977,37.5480215,-77.45670305,0350,Fan District Association,112 N Morris St,Apt 2
3009985,112 N Morris St Apt 4,112,N,Morris,St,,Apt,4,23220,Yes,11785371.5366729,3724763.42978977,37.5480215,-77.45670305,0350,Fan District Association,112 N Morris St,Apt 4
1059996,2703 Kensington Ave Apt 1,2703,,Kensington,Ave,,Apt,1,23220,Yes,11780988.652394,3728286.71244136,37.55782927,-77.47168792,0350,Fan District Association,2703 Kensington Ave,Apt 1
1059997,2703 Kensington Ave Apt 2,2703,,Kensington,Ave,,Apt,2,23220,Yes,11780988.652394,3728286.71244136,37.55782927,-77.47168792,0350,Fan District Association,2703 Kensington Ave,Apt 2
